Auteur;P1;Ecole_pays_1;P_Dates;Id
REGNIER HYACINTHE;paris, 1807-04-24, auteuil, 1869;FRANCE;1807-04-24-1869;11522
REGNIER HYACINTHE JEAN;;;;124
REGNIER JEAN MARIE FERDINAND;;;;124
REITTER VICTOR HENRI;Reitter victor henry, né à sarreguemines en 1859, décédé à sarreguemines en 1923, à 62 ans. madame reitter, née schwartz mélanie, à le cateau cambresis (nord). victor reitter a travaillé à la faïencerie de sarreguemines en qualité de 'compositeur en céramique d'art.' le baron paul de geiger lui a demandeé de réaliser une trentaine de vases pour l'exposition de paris (1900?) parmi ceux là, les trois vases signés par lui même et offert au musée de sarreguemines, par son fils, reitter rené henry charles né à sarreguemines le 6 septembre 1890. ,;FRANCE, SARREGUEMINES;1859-1923-62-1900-6-1890;7209
RENARD EMILE;;;;11003
REYNOLDS JOSHUA;;;;28895
RICHARD AUGUSTE;;FRANCE,SEVRES;;120
RICHARD EMILE;;;;4127
RICHARD NICOLAS JOSEPH;;;;11445
RICHARD PAUL;;;;3022
RICHARD PIERRE;;FRANCE,SEVRES;;121
RIDGWAYS;femme;GRANDE-BRETAGNE,SHELTON;;11417
RIEST JEAN CHARLES;;FRANCE;;1870
RIGAL ET HAMELINE;;;;31185
RIJSSELBERG ARY VAN;manufacture en activité en 1655 et mentionnée pour la dernière fois en 1803. ce plat a longtemps été attribué à augustijn reijgesbergen, en raison de la présence du monogramme ar. cette attribution est erronée, car ce peintre travaillait vers 1660, et les pièces qui lui sont attribuées en fonction de ce monogramme datent du début du 18e siècle;PAYS-BAS,DELFT;1655-1803-1660-18;9496
RIOCREUX ISIDORE;;;;19420
RISBOURG JULIEN;;;;11053
RISTORI TITE HENRI;marzy, ?;FRANCE;;1878
RITON PIERRE;;;;118
RIVIERE ANTONY;Cette manufacture a été fondée en 1648.;FRANCE,NEVERS;1648;1431
RIVIERE L;appartient à la maison edieve à la chapelle aux pots (oise);;;11573
ROBERT;;FRANCE,MARSEILLE;;12555
ROBERT CHARLES;;;;11050
ROBERT GASPARD;;;;12216
ROBERT HUBERT;Paris, 1733, paris, 1808;FRANCE;1733-1808;5961
ROBERT JEAN FRANÇOIS;1778, 1855, robert est élève de jean-louis demarne (1752-1829). il est connu comme peintre de paysage à la manufacture royale de porcelaine de sèvres. en 1810, il est nommé peintre des chasses de l'empereur puis, en 1819, peintre des chasses du duc de berry. il expose au salon entre 1812 et 1827.;;1778-1855-1752-1829-1810-1819-1812-1827;5926
ROBERT JOSEPH GASPARD;?, 1722 vers, ?, 1799;;1722-1799;18955
ROBIN GEORGES;Nantes, 1904, 1928;FRANCE,QUIMPER;1904-1928;5176
ROBIN ROBERT;;;;18948
ROCHARD AUBIN;;;;24596
RODIN AUGUSTE;?, 1840, ?, 1917#jeanneney : strasbourg, 1861, saint-amand-en-puisaye, 1920;;1840-1917-1861-1920;1627
ROMANO GIULIO;;;;2171
ROUARD GEO;;;;456
ROUSSEAU FRANÇOIS EUGENE;;;;1942
ROUSSEL;;FRANCE, SEVRES;;18767
ROUX;Faïencerie-poterie de villers -les-pots, fondée en 1820 par févret et talon, armand jean baptiste roux (genlis, 1802, villers-les-pots, 1888), est propriétaire à partir de 1856, vendue à jacob delafon en 1912, fermée en 1931;;1820-1802-1888-1856-1912-1931;535
ROYAL WORCESTER;;;;11541
ROZAY ANDRE;vierzon, 1913, ?, 1993;FRANCE;1913-1993;2018
RUBATI P;;ITALIE;;17474
RUBENS PETER PAUL;;;;24400
RUDOLSTADT R W;;;;14313
RUIZ PICASSO PABLO;;;;19062
RUSSINGER LAURENT;;;;19660
RUXTHIEL HENRI JOSEPH;;;;18303
SABBE LEON;Les faïenceries de creil et montereau fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895;;1840-1895;29871
SABOURAUD RAYMOND JACQUES;Nantes, 1864, ?, 1938;FRANCE;1864-1938;12671
SAINT AMAND & HAMAGE;;;;5476
SAINT AUBIN AUGUSTIN DE;;;;5960
SAINT MARCEAUX RENE DE;;;;9471
SALADIN GEORGES;18e siècle;FRANCE, SAINT-OMER;18;10973
SALADIN LEVESQUE;Georges-louis saladin créa une faïencerie à saint-omer en 1750. il fit venir jacques adrien lévesque, peintre et modeleur en faïence d'origine rouennaise, en 1751. la prospérité de la manufacture dura jusqu'en 1777 déclarée en faillite en 1788, la fabrique passa aux mains d'un sieur loisel et cessa ses activités peu après;FRANCE;1750-1751-1777-1788;9717
SALOMON BERNARD;?, 1506, lyon, 1561, nationalité : française;;1506-1561;904
SAMSON;Paris, 1845, paris, 1980 (?);FRANCE;1845-1980;1796
SAMSON EDME;paris, 1810, paris, 1891;FRANCE;1810-1891;19362
SANDERUS LAMBERTUS;Fondée en 1658, la fabrique la griffe de porcelaine (de porceleyne claeuw) appartenait à la famille van schoonhoven. l'usage de la marque fut poursuivie par lambertus sanderus à partir de 1763. a partir de 1840, avec celle de la fabrique les trois cloches (de drye klokken), la production se confondit avec celle de la firma j. van putten en compagnie;PAYS-BAS,DELFT;1658-1763-1840;9564
SANDIER ALEXANDRE;beaune, 3 février 1843, ?, 1916;;3-1843-1916;8070
SANDIER CLAUDE NICOLAS ALEXANDRE;Directeur des travaux d'art à la manufacture de sèvres de 1896 à 1916;FRANCE,SEVRES;1896-1916;11039
SANDOZ ALPHONSE;;;;4068
SANTI RAFFAELLO;;;;24398
SANZIO RAFFAELLO;;;;13609
SARREGUEMINES;;;;32561
SAUNIER CLAUDE CHARLES;Né en 1735, mort en 1807;FRANCE;1735-1807;19000
SAUVARD MARTIN;;;;20413
SAVINO GUY ANDREA DA;;ITALIE,FLANDRE,ANVERS;;9877
SAVY HONORE;?, 1725, ?, 24 septembre 1790, il a fondé cette manufacture à marseille en 1749, et qui a fonctionné jusqu'à 1790. il s'est associé avec la veuve perrin et la manufacture leroy;;1725-24-1790-1749-1790;1682
SBRAGA NICOLA DI GABRIELE;actif entre 1520 et 1537-1538;ITALIE;1520-1537-1538;19014
SCHILLENBACH;Les faïenceries de creil et montereau fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895;;1840-1895;29811
SCHNEIZ AUGUSTE;;;;29148
SCHNORR VON CAROLSFELD JULIUS;leipzig, 26 mars 1794, munich, 24 mai 1872, nationalité : allemande ,#montagnon antoine : saint-léger-sur-dheune, 10 septembre 1838, nevers, 17 février 1910, antoine montagnon a obtenu la médaille d'or lors de l'exposition universelle de 1889, nationalité : française ,#manufacture le bout du monde : cette manufacture a été fondée en 1648.;ALLEMAGNE,FRANCE;26-1794-24-1872-10-1838-17-1910-1889-1648;32565
SCHOELCHER;lyon, 1777, lyon, 1852;FRANCE,PARIS;1777-1852;18282
SCHOPIN EUGENE;1831, 1893;;1831-1893;32566
SEAUCE JEAN FRANÇOIS;En 1824, jean-françois seauce, dit 'valencienne', s'installe à ponchon pour fabriquer des carreaux de faïence. de 1824 à 1829, les carreaux produits reçoivent la marque 'p.valencienne a ponchon'.;;1824-1824-1829;29247
SECUNDUS;;;;14406
SECUNDUS RUFUS;;;;30443
SENECHAL PIERRE;;FRANCE,ROUEN;;10817
SERAPHINE DE SENLIS;;;;30105
SERIZIER;;FRANCE,NEVERS;;1340
SERVIAT HENRI;1867, 1928, fils de pierre serviat, fondateur de la société de secours mutuels d'ecuisses - grande tuilerie de bourgogne : 1861, 1967, en 1860, charles avril devient actionnaire de la tuilerie georges et compagnie située à montchanin et créée en 1858 puis en devient propriétaire quelques années plus tard. en 1879, il fonde la société anonyme de la grande tuilerie de bourgogne et développe rapidement un processus de fabrication et de manutention très mécanisé, en installant notamment des fours continus vers 1900. l'usine fusionne en 1938 avec la société des grandes tuileries bourguignonnes de chagny (société des grandes tuileries de bourgogne chagny-montchanin) elle-même absorbée par la société lambert frères en 1963. la tuilerie de montchanin ferme ses portes en 1967.;;1867-1928-1861-1967-1860-1858-1879-1900-1938-1963-1967;21174
SERVIAT J H;1860, 1960, jean-marie perrusson entreprend en 1860 la fabrication de briques réfractaires à ecuisses puis fonde en 1863 sa propre tuilerie en suivant l'exemple du fabricant de tuiles mécaniques charles avril situé à montchanin. il créé successivement trois autres tuileries en france et ajoute une fabrique de carreaux polychromes en 1875 à l'usine d'ecuisses. la tuilerie perrusson devient la tuilerie perrusson fils et desfontaines en 1890 avant de prendre le nom de perrusson et desfontaines au début du 20e siècle. les catalogues perrusson témoignent de la diversité des productions réalisées à ecuisses. les établissements perrusson-desfontaines situés à ecuisses ferment en 1960.;;1860-1960-1860-1863-1875-1890-20-1960;21558
SERVIAT JEAN MARIE;;;;21174
SETO;;;;32568
SEVERINUS;;;;14424
SEVIN EDOUARD DE;Exécuté sous la dynastie qing, règne de kangxi (1662-1722);;1662-1722;24508
SEXTILIANUS;;;;14342
SEXTILIANUS PORCIUS;;;;14385
SHUNTAN;actif fin 18e - début 19e siècle, atelier de seto, province d'owari, nationalité : japonaise;;18-19;32568
SICARD F;;FRANCE;;28137
SIGNEZ VVE;1840-1864;FRANCE,BEAUVAIS;1840-1864;28177
SIGNORET FRANÇOIS HENRI;?, 19e siècle, ?, ? ,# fabrique du bout-du-monde, rue du croux, n°10. ainsi appelée sans doute parce qu'elle était à l'extrémité de nevers, près de la porte du croux. en 1648, marius péan, associé à baron et miette fondèrent la fabrique. les plus anciens propriétaires connus sont les perrony : pierre-louis, mort en 1772, à cinquante-neuf ans, et son fils louis-philippe, qui avait épousé jacquette petit, on voit la signature de ce dernier, ainsi que celle de m. petit, son neveu, sur les pièces datées de 1791 et 1792. louis-philippe perrony la laissa en mourant à son neveu, m. petit-enfert, qui, en 1800, avait en stagnation dans ses magasins 8,000 douzaines de pièces. l'oncle et le neveu en jouirent pendant plus de quarante ans. en 1846, la banque lyons aîné cède le bout-du-monde à françois signoret. en 1875, ce dernier la revendra à antoine montagnon, marchand de tissus qui relancera la fabrication.#huillier : au 19e siècle, eugène huillier, technicien venu installer un nouveau système de chauffage au gaz de bois au bout-du-monde vers 1860 (1866), se prit de passion pour la faïence et, après s'être associé un temps avec henri signoret, fonda son propre atelier qui fonctionna jusqu'en 1888. il signait ses pièces nhe.;FRANCE, NEVERS;19-10-1648-1772-1791-1792-1800-8-000-1846-1875-19-1860-1866-1888;10470
SIGNORET H;;FRANCE,NEVERS;;14271
SIMARD EUGENE ALEXANDRE;;;;3067
SIMAS EUGENE MARTIAL;;FRANCE, SARREGUEMINES;;6397
SINSSON JACQUES NICOLAS;?, 1795, ?, 1845, degault : actif de 1808 à 1817;FRANCE,SEVRES;1795-1845-1808-1817;18290
SMITH JOHN;;;;24337
SOCIETE A GEORGES & CIE;A. georges et cie(société), 1858, 1863.;;1858-1863;20375
SOCIETE A GEORGES ET CIE;1858, 1863;;1858-1863;20387
SOCIETE ANONYME PLAGNY SERMOISE;;;;20417
SOCIETE DES FORGES ET ATELIERS DU CREUSOT;sfac, a été créée en 1949 grâce aux apports de la société schneider et de la cie et de la société nouvelle des usines de la chaléassière (source : archives nationales);;1949;21128
SODAMOS;;;;32569
SOL CHARLES;nevers, 30 octobre 1861, ?, ?#manufacture du bout du monde (manufacture) : cette manufacture a été fondée en 1648.;FRANCE,NEVERS;30-1861-1648;1251
SOLIS VIRGIL;;;;32162
SOLOME CADET;;;;17511
SOLOME JEAN BAPTISTE;?, 1717, ?, 1782, olerys & laugier : fabrique de faïence à moustiers, fondée en 1739, et regroupant plusieurs membres des familles olerys et laugier : joseph olerys (1697-1749) et son fils joseph ii (mort en 1795), jean-baptiste laugier (1714-1765, beau-frère de joseph olerys) et son fils joseph. en 1771 joseph ii olerys vend ses parts à son beau-frère jean-baptiste chaix. la fabrique laugier et chaix fonctionnera jusqu'en 1790;FRANCE;1717-1782-1739-1697-1749-1795-1714-1765-1771-1790;17511
SOUDBININE SERAPHIN;russie, 1867, paris, 1944;RUSSIE;1867-1944;18957
SOUROUX JACQUES;;FRANCE, NEVERS;;1497
SPECULATOR;;;;19786
SPODE JOSIAH;;ANGLETERRE,STAFFORDSHIRE,STOKE-ON-TRENT;;18301
SPOONER;fonctionne de 1797 à 1895;;1797-1895;28264
STEINLEN THEOPHILE ALEXANDRE;;FRANCE, SARREGUEMINES;;6398
STELLA JACQUES;;;;1063
STONE;fonctionne de 1797 à 1895, stone coquerel & legros d'anizy : brevet de dix ans déposé en 1808;;1797-1895-1808;28248
SUE LOUIS;;;;10654
SUETIUS;;;;14487
SULMONT;;FRANCE, ROUEN;;11872
SUZANNE FRANÇOIS MARIE;paris, 1750, ?, après 1802#robert : mouleur repareur à la manufacture de sèvres de 1889 à 1930;FRANCE,SEVRES;1750-1802-1889-1930;11050
SWEBACH JACQUES FRANÇOIS JOSEPH;metz, 1769, paris, 1823;FRANCE,PARIS;1769-1823;18194
SZABO ADALBERT;;;;18979
T B;;;;8177
TAILLANDIER GENEVIEVE;femme, active à la manufacture de sèvres entre 1774 et 1798, peintre de fleurs et de motifs, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1774-1798-1756;28428
TAIZAN;;;;32570
TALBOT;les talbot dits 'cavaignac' : la descendance de jean talbot, son fils, jean (1844 - 1915) et son petit-fils alexandre (1875 - 1956), poursuivirent pratiquement jusqu'en 1914 la production d'objets ornés. s'ils demeuraient d'excellents potiers, la tentation de la production en série de type semi-industriel, la recherche de solutions faciles par l'estampage et la reproduction moulée des modèles vouent directement cette catégorie de leur production à une déchéance totale. une partie des moules de cet atelier recueillie au cours de l'enquête menée en 1959 par le musée national des arts et traditions populaires et le musée du berry permet de lui attribuer toute une série d'objets : pichets et bouteilles à tête barbue (n°457 et 460 du catalogue), bénitiers à dossiers estampés surchargés d'ornements (n°465), figurines de vierges modelées par coulage (n°465), etc. potiers en terre p 77;;1844-1915-1875-1956-1914-1959-457-460-465-465-77;5678
TALBOT FRANÇOIS;française;;;5699
TALBOT JACQUES;?, 1759, ?, 18(??);;1759-18;5656
TALBOT JACQUES SEBASTIEN;la borne (cher), 1769-01-20, ?, 1841-07-04;;1769-01-20-1841-07-04;5658
TALBOT JEAN;?, 1809-05-06, ?, 1873;;1809-05-06-1873;5673
TALBOT JOSEPH;Potier actif au milieu du 20e siècle à la borne;;20;5791
TALBOT MARIE;La borne (cher), 1814-03-03, la borne, henrichemont, 1874-08-23, femme;FRANCE;1814-03-03-1874-08-23;1956
TALBOT MARIE LOUISE;française;;;5690
TALBOT MILHET FRANÇOIS;?, 1802, ?, 1890, nationalité : française;;1802-1890;5701
TALLON ROGER;paris, 1929;FRANCE;1929;18978
TANDART CHARLES;;;;18998
TARAVAL HUGUES;;;;3005
TARDIEU NICOLAS HENRI;;;;26180
TELLIE;;FRANCE, ROUEN;;11919
TELLIER;;;;12194
TEMPESTA ANTONIO;florence, 1555, rome, 1630;;1555-1630;878
TENIERS DAVID II DIT LE JEUNE;;;;31713
TERCHI BARTOLOMEO;;ITALIE,BASSANO;;9223
TEULADE;;;;26259
THEODOTOS;;;;32572
THIAUT NOEL;montpellier, 1862, ?, ?, nationalité : française;FRANCE, NEVERS;1862;967
THION;;FRANCE;;28117
THION JOSEPH;;;;18713
THOLLOT B;fonctionne de 1748 à 1955, en ce qui concerne la production de faïence fine;;1748-1955;29067
THOMIRE PIERRE PHILIPPE;;;;18948
THORVALDSEN BERTEL;?, 1768, ?, 1844;SUEDE;1768-1844;18148
TIWANAKU;;;;32573
TOLAI;;;;19664
TOMBEUR JEAN FRANÇOIS;;FRANCE,BEAUVAIS;;28173
TONTON J;;FRANCE,NEVERS;;14276
TONY NOEL;;;;4114
TOTONAQUE;200 - 900;;200-900;32575
TOURET EUGENE;;;;25065
TOUTAIN MATHIEU;;FRANCE,ROUEN;;10819
TROTET ALICE;femme#manufacture du bout du monde (manufacture) : cette manufacture a été fondée en 1648.;FRANCE,NEVERS;1648;2100
TROUSSEAU & CIE;de 1885 à 1892;FRANCE,NEVERS;1885-1892;1289
TROYON JEANNE;;;;12910
TRUPTIL;En 1852, prudent truptil, ancien ouvrier-faïencier de ponchon, s'installe à son compte à pierrepont, hameau de ponchon, pour fabriquer des carreaux de faïence;;1852;29249
TSEU TCHEOU;;;;32765
TUILERIE DE L'ABBAYE BURDIN FRERES;;;;23124
TUILERIE GASPARD DUVERNE;Vers 1875, 1881, lusine de gaspard duverne, de saint-vallier, a fusionné avec celle paul marle, de montceau-les-mines, en 1881 pour former les tuileries réunies de montceau-les-mines et saint-vallier. en 1877, elle avait produit un buste deugène schneider signé francia.;;1875-1881-1881-1877;20665
TUILERIE LAVEAUX;;;;21176
TUILERIE PUIBOUBE;;;;23302
TUILERIES ET BRIQUETERIES MECANIQUES HEITCHLIN & PAUL BRILL;1871, ?;;1871;20349
TURNER;;;;28919
TURNER & CO;;;;28685
TURNER JOHN;;ANGLETERRE,STAFFORDSHIRE, LANE END;;9248
U & COMPAGNIE;;FRANCE;;9048
UHLRICH HENRI LOUIS;;;;11017
URBICUS;;;;14386
USINE CHEZE;1863, vers 1950, l'usine est fondée en 1863 par philibert chèze et est spécialisée dans la poterie de grès.;;1863-1950-1863;21872
USINE COLESSON;;;;21610
USINE DE PORCELAINE D'ETAT;;;;14137
USINE DU MONTET;1811, 1976, antoine laujorrois démarre dès 1811 la vente de creusets réfractaires et de poterie de grès fin puis, s'associe à ruault en 1827 avant de céder l'entreprise à emmanuel pajot en 1852. l'usine du montet se spécialise alors dans la production de grès utilitaires avant de se tourner vers la production de céramique funéraire, ornementale ou de vaisselle de faïence suite au rachat de l'usine par jean bordelais en 1927 qu'il dirige jusqu'à son décès en 1967 (son épouse lui succède à la direction). jusqu'à la fermeture de l'usine en 1976, l'entreprise tente une adpatation permanente au marché en renouvellant ses productions.;;1811-1976-1811-1827-1852-1927-1967-1976;20099
USINE GENAIRON ET CHAMONARD;;;;20305
USINE LAVAUX VACHEY;;;;23230
USINE SAUVARD;;;;23308
UTZSCHNEIDER;;;;17638
VALENCIENNE;;;;29247
VALTON CHARLES;Pau, 1851, chinon, 1918;FRANCE,SEVRES;1851-1918;11051
VAN DER CRUSE ROGER;Né en 1728, mort en 1799;;1728-1799;19002
VAN DONGEN JEAN;delfshaven, 1883, marly, 1970, nationalité : hollandais;PAYS-BAS;1883-1970;5956
VAN FRIJTOM FREDERIK;;;;12161
VAUBERTRAND FRANÇOIS JEAN MARIE;;FRANCE,SEVRES;;119
VAUMORT JEAN;Faïencerie fondée par jean vaumort qu'il dirige à rennes de 1810 (ca) à 1843. son épouse reprend sa succession jusqu'en 1855 avant de céder l'affaire à ses fils auguste (1821-1889) et edouard (1823-1886). (voir 'du nouveau dans le retro...', p.19 et ss.) ,;;1810-1843-1855-1821-1889-1823-1886-19;5593
VAUTRIN CLAUDE JOSEPH;a travaillé au magasin de la manufacture de sèvres de 1789 à 1842;FRANCE, SEVRES;1789-1842;18752
VAUTRIN MARIE ANNE;;;;28411
VERDIER;;;;31437
VERDIER ORTALON;;;;26237
VERGNANO L;Né en 1850, mord en 1910;ITALIE;1850-1910;25482
VERNIER EMILE SERAPHIN;;;;4099
VERSTELLE GEERTRUY;Fondée avant 1690, la fabrique la tête de vieux maure (het oude moriaenshooft) appartenait à gertruy verstelle. par son mariage avec cornelison janson fonteyn, elle lia le sort de la manufacture à celui de la tête de jeune maure (het jonge moriaenshooft). la fabrique disparut en 1792;PAYS-BAS,DELFT;1690-1792;9624
VICQ JULES DE;;;;3047
VICTORS LOUWIJS;Fondée en 1638, la manufacture de metalen pot (le pot de métal) fut dirigée par lambertus cleffius, puis par lambertus van eenhoorn. le dernier propriétaire fut pieter paree. dernière mention dans les archives en 1757. fondée en 1661, de dobbelde schenckan (la double burette) atteignit sa plus grande renommée sour la direction de victors victorszon, de son fils louwijs victors, et de jacob van thiel. elle ferma en 1777. la marque lvf (louwijs victors fecit) est parfois confondue avec une autre, lve (lambertus van eenhoorn). ces deux monogrammes ont été utilisés à la même époque, sur des pièces illustrant le même répertoire, et avec la même qualité technique. il n'est pas ici possible de trancher pour l'une ou l'autre des deux manufactures, de metalen pot ou de dobbelde schenckan, le monogramme étant utilisé seul;PAYS-BAS,DELFT;1638-1757-1661-1777;9708
VICUS;;;;32577
VIEILLARD & FILS;;;;12672
VIEILLARD JULES & CIE;Faience fine - bordeaux - jules vieillard et cie;FRANCE;;487
VIEILLARD JULES ETIENNE;paris, 1813-06-08, bordeaux, 1868-09-17, nationalité : française;;1813-06-08-1868-09-17;163
VIGNIER HENRI;Entre 1853 et 1868, henri vignier est installé 16 rue jean-jacques rousseau à paris;;1853-1868-16;562
VIGNOL GUSTAVE;;;;4132
VIOLET GUSTAVE;Thuir, 1873, perpignan, 1952, sculpteur originaire de thuir, il travaille la terre cuite, aime les lignes simples, les figures lourdes et massives, pour représenter les petites et vieilles gens de son pays;;1873-1952;25575
VIRGILIOTTO CALAMELLI;;ITALIE, FAENZA;;11887
VISSCHER NICOLAES;;;;18335
VISSCHET CLAES JANSZ;;;;24433
VITAL CORNU CHARLES;;;;4072
VITRY LE FRANÇOIS;;;;13011
VITTECOQ GUILLAUME PROSPER;;FRANCE;;10613
VLAMINCK MAURICE DE;paris, 4 avril 1876, rueil-la-gadelière, 10 octobre 1958, nationalité : française, metthey : laignes, 1871-06-04, asnières, 1920-03-31, nationalité : française;;4-1876-10-1958-1871-06-04-1920-03-31;1953
VLEUGELS NICOLAS;;;;24417
VOGT GEORGES;;;;4057
VOLKSTEDT;Volkstedt est un village de thuringe, connu pour sa manufacture de porcelaine, qui a été uni à la ville de rudolstadt en 1921;;1921;24634
VOUET SIMON;;;;2161
VUILLEMOT GUSTAVE;;;;2419
WALERY;Sarreguemines, 1790, 1979;;1790-1979;25440
WATTEAU JEAN ANTOINE;fécamp, 1840, salins-les-bains, 1893, sculpteur, céramiste watteau : valenciennes, 1684, nogent-sur-marne, 1721, peintre de compositions mythologiques, scènes de genre, figures, nus, paysages animés, dessinateur, graveur;FRANCE;1840-1893-1684-1721;25310
WEDGWOOD;;ANGLETERRE;;3732
WEISWEILER ADAM;Né en 1744, mort en 1820;;1744-1820;19001
WENNEBERG G;;SUEDE;;9439
WERLEN;;;;31587
WEYDINGER;doreur, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1756;28386
WEYDINGER LEOPOLD PERE;actif à la manufacture royale de sèvres entre 1757 et 1806, peintre de fleurs et de motifs, doreur, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1757-1806-1756;28417
WHITEHOUSE JESSE;mécanicien à la faïencerie de creil vers 1850-1860, manufacture de creil : fonctionne de 1797 à 1895;;1850-1860-1797-1895;29158
WILHELM SCHILLER & SOHN;Manufacture de majolique créée en 1829 sous le nom de 'schiller et gerbing', fermée en 1914 avec le début de la première guerre mondiale;;1829-1914;28912
WINTERHALTER FRANZ XAVER;;;;101
WOLFSOHN HELENA;;;;19703
WOUWERMAN PHILIPS;;;;18289
XANTO AVELLI FRANCESCO;rovigo, ?, ?, ?, nationalité : italienne;;;1470
YAOZHOU;;;;32579
YORK REVERSE GROUP;;;;32580
YUE;;;;32581
ZAPOTEQUE;;;;32584
ZDEKAUERZ;Manufacture à altrohlau;ALLEMAGNE;;18191
ZHANG;Céramiques cizhou des fours de xiuwuxian;CHINE;;32582
ZIEGLER JULES CLAUDE;Langres, 1804, paris, 1856;FRANCE,BEAUVAIS;1804-1856;13595
ZOLTAN KISS;1895, 1981;;1895-1981;32583
ZWINGER BAPTISTE IGNACE;;;;31712
ZWINGER JEAN BAPTISTE IGNACE;;;;12910
