Auteur;P1;Ecole_pays_1;P_Dates;Id
JUDE PATRICK;Perpignan, 1944;FRANCE;1944;6953
JULIEN PIERRE;Saint paulien, 1730, ?, 1804;FRANCE;1730-1804;20797
JULIOT DE TROYES JACQUES;Travaillait à troyes au 16e siècle;FRANCE;16;2
JULIOT JACQUES;;FRANCE,CHAMPAGNE,TROYES;;27906
JULLIEN HIPPOLYTE ANDRE;gap, 1840, ?, actif de 1866 à 1889, nationalité : française;FRANCE;1840-1866-1889;5528
JUNGBLUTH ALFRED;Trémentines, 1865, paris, 1914;FRANCE;1865-1914;1815
JUSTE ANTOINE;;;;21503
JUVIN ROBERT;;FRANCE;;27910
KALINOWSKI HORST EGON;Düsseldorf (empire fédéral allemand), 1924, düsseldorf (allemagne), 2013;;1924-2013;10178
KALMAN YEHONDA CHAIM;;;;1792
KAMMERER LUKA GERD;;;;14879
KANAK;;;;17350
KANGER V;;;;18288
KANTER MICHEL;Bordeaux, 1940;FRANCE;1940;6900
KARCHER HENRI;;FRANCE;;27912
KAWURLKKU STEPHEN;Maningrita (australie), 1946;;1946;10226
KELLER BALTHAZAR;Zurich, 1638, paris, 1702;FRANCE;1638-1702;19943
KELLER FRERES;;;;6537
KEMENY ZOLTAN;Banica, 1907, zurich, 1965;SUISSE,HONGRIE;1907-1965;14160
KERMARQUET CHARLES;;;;41491
KERRICX GUILLAUME;termonde (belgique), 1652, anvers (belgique), 1719;;1652-1719;10517
KERU;;ALLEMAGNE;;27913
KERVERSAU GILLES DE;;;;8762
KHIMOUNE RACHID;;;;13897
KIEN CHARLES;;FRANCE;;27914
KINSBOURG L;;;;8747
KIRILI ALAIN;Paris, 1946;FRANCE;1946;14686
KIRPATRICK ANNA;washington d.c., 1952, femme, nationalité : américaine;;1952;2693
KIRSTEIN JAKOB FRIEDRICH;;FRANCE;;27915
KIRSTEIN JOACHIM FRIEDRICH II;strasbourg, 1805, strasbourg, 1860;;1805-1860;27918
KISSI;;;;13928
KLAGMANN JEAN BAPTISTE JULES;Paris, 1810, paris, 1867;FRANCE;1810-1867;20699
KLEIN PIERRE;Strasbourg, 1897, strasbourg, 1962;FRANCE;1897-1962;2001
KLEIN YVES;Nice, 1928, paris, 1962;FRANCE;1928-1962;13870
KLEM ALFRED;Colmar, 1872, ?;FRANCE;1872;2188
KLEY LOUIS;sens, 1833-03-17, sens, 1911-03-08, nationalité : française;;1833-03-17-1911-03-08;27925
KNECHT FREDERIC EMILE;Strasbourg, 1808, paris, 1889;FRANCE;1808-1889;20712
KNOEBEL IMI;Dessau, 1940;ALLEMAGNE;1940;14291
KNOEBEL WOLF;;;;14291
KNORSH IRMGARD;;;;6812
KOCSIS IMRE;Karcag, 1937;HONGRIE;1937;4966
KOLLER MAURICE;;;;23829
KOPF WILLI;Vorarlberg, 1949;AUTRICHE;1949;1820
KOSICE GYULIA;Kosice, 1924;ARGENTINE,HONGRIE;1924;14190
KOTA;;GABON;;27949
KOVALCZEWSKI KARL;?, 1876, ?;;1876;8058
KOWALSKI PIOTR;Lwow, 1927, paris, 2004;FRANCE,POLOGNE;1927-2004;6857
KRASNO RODOLFO;Chivilcoy, 1926, villebon-sur-yvette, 1982;FRANCE,ARGENTINE;1926-1982;6803
KRASNOPOLSKY RODOLFO;;;;6803
KRETZ LEOPOLD;lviv, 1907-02-04, cambo-les-bains, 1990-04-16#delval : fonderie d'art à cire perdue, fondée en 1982;FRANCE;1907-02-04-1990-04-16-1982;13222
KRIESTER RAINER;Berlin, 1935;;1935;2227
KUBACH WILMSEN TEAM;;ALLEMAGNE;;1821
KUHN HERMANN;;FRANCE;;27946
KURDDAL CRUSOE;Maningrita (australie), 1961;;1961;10225
L V;;;;16192
L'ART ET L'HUMOUR;;;;28741
L'ERMITE PIERRE;;;;5532
L'HOEST EUGENE;;FRANCE;;27950
LA CROIX CAMILLE DE;;FRANCE;;27971
LA FORESTERIE LOUIS EDMOND;;FRANCE;;27972
LA FRANCE JULES ISIDORE;Paris, 1841, paris, 1881;FRANCE;1841-1881;8539
LA GRANDE MAISON HB;Faïencerie quimpéroise de 'la grande maison' fondée en 1690 par jean-baptiste bousquet. la faïencerie fut dirigée par les famille caussy (1749 ca), la hubaudière (fin xixème-début xxème) et par jules verlingue (1916). fusion avec la faïencerie henriot en 1968. ,;;1690-1749-1916-1968;5788
LA HUERTA JEAN DE;daroca, 1413, ?, 1462, nationalité : espagnole;ESPAGNE;1413-1462;27976
LA PATELLIERE CYRIL DE;;FRANCE;;28023
LA PERDRIX MICHEL DE;Connu de 1641 à 1681;FRANCE;1641-1681;21059
LA VILLETTE;;;;12552
LABATUT JULES JACQUES;Toulouse, 1851, biarritz, 1935;FRANCE;1851-1935;8550
LABAUVIE DOMINIQUE;Strasbourg, 1948;FRANCE;1948;6891
LABOUREAU;;;;16522
LABOUREAU ADRIEN;;;;16653
LABOUREUR;Rome, 1767, rome, 1831;ITALIE;1767-1831;12934
LABOUREUR ED;;;;16578
LABOUREUR FRANCESCO MAXIMILIEN;Rome, 1767, rome, 1831;ITALIE;1767-1831;12959
LACAMPAGNE FRANÇOISE;Bordeaux, 1943, femme;FRANCE;1943;13871
LACHENAL;;;;35035
LACHENAL EDMOND;paris, 1855-06-03, paris, 1948-06-10, nationalité : française#frumerie agnès de : skövde, 1869-11-20, stockholm, 1937-04-02, femme, nationalité : suédoise;FRANCE,SUEDE;1855-06-03-1948-06-10-1869-11-20-1937-04-02;28025
LACOMBE GEORGES;versailles, 1868, saint-nicolas-des-bois, alençon, 1916;;1868-1916;5762
LACOMBE PAUL;;FRANCE;;28026
LADATTE CHARLES FRANÇOIS;Turin, 1706, turin, 1787;ITALIE;1706-1787;21504
LADATTE FRANCESCO;;ITALIE;;28033
LADETTI FRANCESCO;;;;21504
LAETHIER GEORGES;Besançon, 1875, 1955;ECOLE INCONNUE;1875-1955;18195
LAFARGUE ARSENE;;;;17276
LAFARGUE PAUL;;FRANCE;;28035
LAFOLLYE AUGUSTE;;FRANCE;;13530
LAGAE JULES;;BELGIQUE;;28036
LAGHAL VVE;;;;18318
LAGNIER JEAN PIERRE;;FRANCE;;28037
LAGRIFFOUL HENRI ALBERT;?, 1907;FRANCE;1907;8598
LAIB WOLFGANG;Metzingen, 1950;ALLEMAGNE;1950;8720
LAITIE CHARLES RENE;;FRANCE;;28040
LALANNE CLAUDE;Paris, 1925, femme;FRANCE;1925;28041
LALANNE FRANÇOIS XAVIER;agen, 1927, nationalité :france#lalanne claude : paris, 1925, nationalité :france, femme;FRANCE;1927-1925;28042
LALIQUE RENE;Ay, 1860, paris, 1945;FRANCE;1860-1945;2005
LAMARCHE OVIZE;;;;10208
LAMBEAUX JEF;;BELGIQUE;;28043
LAMBEAUX JOSEPH;;FRANCE;;28044
LAMBERT GUSTAVE;;FRANCE;;28045
LAMBERT RUCKI JEAN;;FRANCE;;28046
LAMI STANISLAS;paris, 1858-11-30, ?, 1944-02;FRANCE;1858-11-30-1944-02;13200
LAMIEL LAURA;Morlaix, 1943, femme;FRANCE;1943;14712
LAMOTTE LEON;;;;19741
LAMOURDEDIEU RAOUL EUGENE;Fauguerolles, 1877, pierrefonds, 1953;FRANCE;1877-1953;12873
LAMY;;;;6090
LAMY J;;;;27559
LANCELOT CAMILLE;;FRANCE;;28049
LANCELOT CROCE MARCELLE RENEE;;FRANCE;;28055
LANCELOT EMILE;;FRANCE;;28053
LANCELOT MARCELLE;Paris, 1854, (?), 1938 (?);FRANCE;1854-1938;28054
LANDO DI STEFANO;;ITALIE,SIENNE;;28088
LANDOWSKI;;;;25019
LANDOWSKI PAUL MAXIMILIEN;Paris, 1875, boulogne-billancourt, 1961;FRANCE;1875-1961;8569
LANDRY FRANÇOIS;Né à salins au 16e siècle;FRANCE;16;18196
LANGE BERNARD;Toulouse, 1754, paris, 1839;FRANCE;1754-1839;19858
LANGLOIS;;;;21558
LANGLOIS PIERRE;;;;6537
LANNE THEODORE;pau, 1879, pau, 1907;;1879-1907;14064
LANNO FRANÇOIS GASPARD AIME;Rennes, 1800, ?, 1871;FRANCE;1800-1871;8495
LANNOY ROBERT DE;;FRANCE,ILE-DE-FRANCE;;28111
LANSON ALFRED DESIRE;Orléans, 1851, ?;FRANCE;1851;517
LANVIN GERARD;Dijon, 1923;FRANCE;1923;13872
LANZARINI RICARDO;Montevideo, 1963;URUGUAY;1963;13114
LANZIROTI ANTONIO GIOVANNI;palerme, 1839, ?, 1911;ITALIE;1839-1911;28115
LAOUST ANDRE LOUIS ADOLPHE;Douai, 1843, paris, 1924;FRANCE;1843-1924;10795
LAPAYRE EUGENE;;FRANCE;;28126
LAPLANCHE A;paris, 1730, paris, 1809;FRANCE;1730-1809;19221
LAPLANCHE ALBERT;?, 1854, ?, 1933;;1854-1933;17518
LAPORTE BLAIRSY LEO;toulouse, 1865, paris, 1923;;1865-1923;9503
LAPORTE EMILE;Paris, 1858, paris, 1907;FRANCE;1858-1907;16039
LAPRET BERNARD II;Besançon, 1766, besançon, 1818;;1766-1818;28136
LARCHE RAOUL;saint-andré-de-cubzac, 1860-10-22, paris, 1912-06-02;;1860-10-22-1912-06-02;11883
LARDERA BERTO;La spezia, 1911, paris, 1989;FRANCE,ITALIE;1911-1989;14156
LAROSE;bourg-en-bresse, 1804, ?, 1877;FRANCE;1804-1877;13967
LARRIEU GASTON;;FRANCE;;28151
LARRIVE JEAN BAPTISTE;?, 1875, ?, 1928;FRANCE;1875-1928;8573
LATTES AGNES;;FRANCE;;28152
LAUBE JEAN;Nîmes (gard), 1959;;1959;10155
LAURANA FRANCESCO;dalmatie, 1430, avignon, 1500, nationalité : italienne;;1430-1500;28155
LAURANA FRANCESCO DA;dalmatie, 1430, vers, avignon, 1502, vers, nationalité : italienne;;1430-1502;5904
LAURENS HENRI;paris, 1885, paris, 1954, nationalité : française;FRANCE;1885-1954;6389
LAURENS JEAN PAUL;;FRANCE;;28161
LAURENT CHARLES;valenciennes, 1827, courbevoie, 1875#laurent : né à paris au 19e siècle;FRANCE;1827-1875-19;10894
LAURENT PIERRE ANTOINE;;FRANCE;;28162
LAURO ANDRE;Alger, 1945;FRANCE;1945;13873
LAVIER BERTRAND;Châtillon-sur-seine, 1949;FRANCE;1949;14127
LAVRILLIER ANDRE;paris, 1885, paris, 1958, nationalité : française;FRANCE;1885-1958;28163
LAZZERINI GIUSEPPE;carrare, 1831, carrare, 1895, nationalité : italienne;ITALIE;1831-1895;28164
LE BEAU MAURICE;;FRANCE;;28165
LE BERNIN;naples, 1598, rome, 1680;FRANCE;1598-1680;17898
LE BRICQUIR DANIELLE;Paris, 1941, femme;FRANCE;1941;11592
LE CORREGE;;;;12484
LE DUC ARTHUR;;;;28167
LE DUC ARTHUR JACQUES;Torigny-sur-vire, 1818, antibes, 1918;FRANCE;1818-1918;19745
LE FAGUAYS PIERRE;;FRANCE;;28171
LE FLECHER GEORGES;;FRANCE;;28172
LE GOFF ELIE JULES;;FRANCE,FRANCE;;28173
LE GOFF PAUL;;FRANCE;;28174
LE GULUCHE JOSEPH MARIE;Plourivo, 1849, villejuif, 1915;FRANCE;1849-1915;14403
LE HONGRE ETIENNE;paris, 1628, paris, 1690;FRANCE;1628-1690;835
LE LORRAIN ROBERT;Paris, 1666, paris, 1743;FRANCE;1666-1743;17735
LE MOITURIER ANTOINE;avignon, 1425, paris, 1480, nationalité : française;;1425-1480;2499
LE NEER;;;;21370
LE NEGRE PIERRE;;;;21323
LE NERRE PIERRE;;;;21370
LE POT JEAN I;;FRANCE;;28184
LE POT LE VIEUX;;;;28184
LE RICHE MARC;Roanne, 1885, lyon, 1918;FRANCE;1885-1918;8583
LE ROUX;;;;21056
LE SUEUR JACQUES PHILIPPE;Paris, 1759, paris, 1830;FRANCE;1759-1830;20442
LE SUEUR PHILIPPE;;FRANCE;;28185
LE TONNELIER ETIENNE;;;;21431
LE TONNELIER PIERRE;;;;21430
LE TOUZE DE LONGUEMAR ALPHONSE PIERRE FRANÇOIS;;FRANCE;;28186
LE VEEL ARMAND;bricquebec, 27 janvier 1821, cherbourg, 26 juillet 1905;;27-1821-26-1905;28192
LE VEEL ARMAND JULES;bricquebec, 1821, cherbourg, 1905;;1821-1905;14055
LEANDRE CHARLES;champsecret, 23 juillet 1862, paris, 24 mai 1934;;23-1862-24-1934;12066
LEANDRE CHARLES LUCIEN;;FRANCE;;28193
LEBEL BRUNO;;FRANCE;;8622
LEBELLE;;FRANCE;;28194
LEBLANC BARBEDIENNE;;;;6427
LEBLANC BARBEDIENNE GUSTAVE;;;;18603
LEBLANC WALTER;Anvers, 1932, ?, 1986;BELGIQUE;1932-1986;28195
LEBLON GUILLAUME;Lille, 1971;FRANCE;1971;8746
LEBOEUF LOUIS JOSEPH;?, 1826, ?, 1871;;1826-1871;17797
LEBORGNE EMILE;;FRANCE;;28196
LEBOSSE;;;;35259
LEBOURG CHARLES ALBERT;Montfort-sur-risle, 1er février 1849, 6 janvier 1928, rouen;;1-1849-6-1928;16370
LEBOURG CHARLES AUGUSTE;Nantes, 1829, paris, 1906;FRANCE;1829-1906;13015
LEBZELTER MARTIN;Vers 1465-1470, cité à bâle de 1490 jusqu'à sa mort en 1519-1520;SUISSE;1465-1470-1490-1519-1520;28199
LEC;;;;28200
LECLAIRE EDME MARIE LAURENT;vermenton, 1827, paris, 1903, nationalité : française, sculpteur, membre de la société des artistes français, décédé à paris;FRANCE;1827-1903;5648
LECOINTE;;FRANCE;;634
LECOINTE LEON AIME JOACHIM;Paris, 1826, paris, 1913;FRANCE;1826-1913;14401
LECOMTE;;FRANCE;;1822
LECOMTE FELIX;Paris, 1737, paris, 1817;FRANCE;1737-1817;12641
LECOMTE L;;;;12592
LEDAIN;;FRANCE;;28203
LEDUC ARTHUR;Torigni-sur-vire, 1848, antibes, 1918;FRANCE;1848-1918;12874
LEENHOFF FERDINAND;;FRANCE;;28204
LEFEBVRE CAMILLE;;;;11854
LEFEBVRE DOMINIQUE;?, mort après 1719#anguier : eu, 1612, paris, 1686;FRANCE;1719-1612-1686;19883
LEFEBVRE HIPPOLYTE JULES;Lille, 1863, ?;FRANCE;1863;8561
LEFEVRE CAMILLE;;FRANCE;;28205
LEFEVRE DESLONGCHAMPS LOUIS ALEXANDRE;Cherbourg 1849, paris 1893;FRANCE;1849-1893;12032
LEFEVRE DEUMIER MARIE LOUISE;argentan (orne), 1820, paris, 1877, femme;;1820-1877;11868
LEFORT MARTIN;né à chartres, connu de 1562 à 1582;FRANCE;1562-1582;19875
LEGASTELOIS MARCEL;;FRANCE;;28211
LEGEE;;FRANCE;;17490
LEGENDRE BECAD;;;;16326
LEGENDRE HERAL JEAN FRANÇOIS;Montpellier, 1796, marcilly, 1851;;1796-1851;16799
LEGENDRE MAURICE;;FRANCE;;28212
LEGER FERNAND;Argentan, 1881, gif-sur-yvette, 1955;FRANCE;1881-1955;8134
LEGERET JEAN II;Paris, 1628, paris, 1688;FRANCE;1628-1688;21507
LEGOUST ARTHUS;Bourges, 1580 avant, toulouse, 1629-1630;;1580-1629-1630;18662
LEGOUST ARTUS;bourges, 1580 avant, toulouse, 1629-1630;;1580-1629-1630;9604
LEGRAND AUGUSTE ERNEST;;FRANCE;;28219
LEGRAND HENRI;?, 1621, paris, 1673;FRANCE;1621-1673;449
LEGRAND JACQUES ELOI;?, 1621, paris, 1673, le hongre : paris, 1628, paris, 1690;;1621-1673-1628-1690;8656
LEGROS ALPHONSE;;FRANCE;;28228
LEGROS PIERRE IER;Chartres, 1629, paris, 1714;FRANCE;1629-1714;21508
LEGROS PIERRE II;Paris, 1666, rome, 1719;FRANCE;1666-1719;21513
LEGROS PIERRE LE JEUNE;;;;17651
LEHARIVEL DUROCHER VICTOR EDMOND;chanu, 1816, chanu, 1878;;1816-1878;12075
LEIBER OTTO;Strasbourg, 1878, koenigsfeld, 1958;FRANCE;1878-1958;1823
LEINBERGER HANS;;ALLEMAGNE,BAVIERE;;28233
LEJEUNE LOUIS AIME;?, 1884, ?, 1969;FRANCE;1884-1969;8580
LELEU RENE MARIE JOSEPH;?, 1911, ?, 1984;FRANCE;1911-1984;8605
LEMAIRE GEORGES HENRI;;FRANCE;;28234
LEMAIRE HECTOR;Lille, 1846, paris, 1933;FRANCE;1846-1933;10624
LEMAIRE PHILIPPE JOSEPH HENRI;Valenciennes, 1798, paris, 1880;FRANCE;1798-1880;519
LEMAITRE EGLANTINE;Date de naissance ?, morte le 26 décembre 1926, femme, fille de jean-eugène robert-houdin, marguerite eglantine robert-houdin épouse le 10 septembre 1872 monsieur henri lemaître (décédé le 30 septembre 1911);;26-1926-10-1872-30-1911;16294
LEMAR MARCEL;;FRANCE;;28239
LEMOT FRANÇOIS FREDERIC BARON;Lyon, 1772, paris, 1827;FRANCE;1772-1827;8059
LEMOYNE JEAN BAPTISTE;paris, 1704-02-15, paris, 1778, nationalité : française;FRANCE;1704-02-15-1778;13214
LEMOYNE JEAN BAPTISTE FILS;paris, 1704, paris, 1778;;1704-1778;9286
LEMOYNE JEAN BAPTISTE IER;Paris, 1679, paris, 1731;FRANCE;1679-1731;21524
LEMOYNE JEAN BAPTISTE II;paris, 1704, 15 février, paris, 1778, 24 mai;;1704-15-1778-24;28248
LEMOYNE JEAN LOUIS;Paris, 1665, paris, 1755;FRANCE;1665-1755;21536
LEMOYNE PAUL;;FRANCE;;28254
LEMOYNE SAINT PAUL;Paris, 1783, bordeaux, 1873;FRANCE;1783-1873;21537
LENOIR ALFRED CHARLES;Paris, 1850, paris, 1920;FRANCE;1850-1920;429
LENOIR CHARLES JOSEPH;Paris, 1844, rennes, 1899;FRANCE;1844-1899;12875
LENOIR PIERRE CHARLES;Paris (?), 1879, paris, 1953;FRANCE;1879-1953;28302
LENOIR RAVRIO LOUIS STANISLAS;;;;20028
LEOFANTI ADOLPHE PIERRE FRANÇOIS;;FRANCE;;28305
LEONARD AGATHON;Lille, 1841, paris, 1923;FRANCE;1841-1923;13085
LEOTARD;;;;41493
LEPAUTRE PIERRE;Paris, 1659-1660, paris, 1744;FRANCE;1659-1660-1744;21539
LEPERE ALDRED ADOLPHE EDOUARD;?, 1827, ?, 1904;FRANCE;1827-1904;8521
LEPERE FRANÇOIS;;FRANCE;;28311
LEQUESNE EUGENE LOUIS;Paris, 1815, paris, 1887;FRANCE;1815-1887;1537
LEQUINE CLAUDE FRANÇOIS;Paris, ?, exposa de 1848 à 1864;FRANCE;1848-1864;21543
LERAMBERT LOUIS;Paris, 1620, paris, 1670;FRANCE;1620-1670;20358
LERCHE HANS STOLTENBERG;;ALLEMAGNE;;28316
LERDERER JORG;Cité à füssen en 1499, actif à kaufbeuren de 1500-1507 à sa mort en 1550;ALLEMAGNE,SOUABE;1499-1500-1507-1550;28317
LERICHE MARC;;;;3714
LEROUX FREDERIC ETIENNE;;FRANCE;;28318
LEROUX GASTON VEUVENOT;Paris, 1854, bordeaux, 1942;;1854-1942;11859
LEROUX J;;FRANCE;;28328
LEROUX VEUNEVOT GASTON;Paris, 1854, bordeaux, 1942;FRANCE;1854-1942;11911
LESCORNE JOSEPH STANISLAS;;FRANCE;;28331
LESIEUX AUGUSTIN;;FRANCE;;28332
LESPINGOLA FRANÇOIS;Joinville, 1644, paris, 1705;FRANCE;1644-1705;21842
LESTOCART CHARLES;;;;21813
LESUEUR HUBERT;Connu à 1596 de 1658;FRANCE;1596-1658;21545
LESUEUR JACQUES PHILIPPE;Paris, 1759, paris, 1830;FRANCE;1759-1830;21546
LETOURNEUR RENE;paris, 1898-11-26, paris, 1990-12-16;FRANCE;1898-11-26-1990-12-16;13212
LEVASSEUR HENRI LOUIS;Paris, 1853, ?;FRANCE;1853;2074
LEVE LOUIS CHARLES;paris, 1828, ?, ?;FRANCE;1828;13968
LEVEQUE CLAUDE;Nevers (nièvre), 1953;;1953;10213
LEVEQUE LOUIS AUGUSTE EDMOND;Abbeville, 1814, paris, 1875;FRANCE;1814-1875;21548
LEVILLAIN FERDINAND;passy, 1837, paris, 1905-01;FRANCE;1837-1905-01;5300
LEWITT SOL;Hartford, 1928;ETATS-UNIS;1928;14134
LEYGUE LOUIS;Bourg-en-bresse, 1905;FRANCE;1905;240
LEYRIT PAULE;Nice, 1957, femme;FRANCE;1957;28343
LEYSNER SEBASTIAN JOHANN;;ALLEMAGNE;;28345
LHOMME DE MERCEY GUY BERNARD;autun, 1820, cheilly-les-maranges, 1891, nationalité : française;;1820-1891;2662
LI ZHIYI;;CHINE;;7842
LIARD;;;;24449
LIEGE JEAN DE;;FRANCE,BOURGOGNE;;28375
LINDER PAUL;Dettwiller, 1925, saverne, 1975;FRANCE;1925-1975;1827
LINDRE;;FRANCE;;28377
LIPA IZDROJEWICZ;Grodno, 1907;FRANCE,RUSSIE;1907;14189
LIPCHITZ JACQUES;Druskininkai, 1891, capri, 1973;FRANCE,RUSSIE;1891-1973;14112
LIPSI MORICE;Lodz, 1898, zurich, 1986;FRANCE,POLOGNE;1898-1986;6801
LIPSKA SARAH;mlavä, 1882, paris, 1973, femme;FRANCE;1882-1973;12430
LIPSZYC MORICE;;;;6801
LLOPIS FRANÇOIS;Céret, 1927;;1927;6942
LOBACH WALTER;;ALLEMAGNE;;28379
LOEWENGUTH PAUL;;;;35033
LOHAUS BERND;Düsseldorf (empire fédéral allemand), 1940, anvers (belgique), 2010;;1940-2010;10171
LOIR ALEXIS;Paris, 1712, paris, 1785;FRANCE;1712-1785;21549
LOISEAU BAILLY GEORGES;Faix-sauvigny-les-bois, 1858, paris, 1913;FRANCE;1858-1913;17440
LOISEAU EMILE;;;;8210
LOISEAU ROUSSEAU PAUL LOUIS EMILE;Paris, 1861, paris, 1927;FRANCE;1861-1927;13365
LOISON PIERRE;Mer, 1816 ou 1821, cannes, 1886;FRANCE;1816-1821-1886;18030
LOMBARD ALFRED;?, 1884, ?, 1973;;1884-1973;8103
LOMBARD HENRI EDOUARD;?, 1855, ?, 1929;FRANCE;1855-1929;8552
LOMONT F;;FRANCE;;28382
LONG RICHARD;Bristol, 1945;ROYAUME-UNI;1945;14135
LONGEPIED LEON EUGENE;;FRANCE;;28383
LONGIN CHARLES FRANÇOIS;;;;17736
LONGUET KARL JEAN;Paris, 1904, auray, 1981;FRANCE;1904-1981;28385
LORENZI;;;;1469
LORENZI BATTISTA;;;;20910
LORET RENAUD;Grenoble (isère), 1966;;1966;10163
LORIN GEORGES;?, 1850, ?, 1925, nationalité : française;FRANCE;1850-1925;28393
LORIN ROGER;;FRANCE;;28394
LORQUIN JEAN;;FRANCE;;8613
LORTA JEAN FRANÇOIS;Paris, 1752, versailles, 1837;FRANCE;1752-1837;20403
LOT EYQUEM JEANNE;;FRANCE,FRANCE;;28395
LOUBIERES JEAN CLAUDE;?, 1947, nationalité : française;FRANCE;1947;8822
LOUIS F;;;;7320
LOUIS HUBERT NOAL;;FRANCE;;28396
LOUIS HUBERT NOEL;saint-omer, 1893-04-01-, ?, ?, nationalité : française;FRANCE;1893-04-01;5674
LOUIS NOEL;;;;5674
LOUVRIER LOUIS;?, 1905, ?, 1977;;1905-1977;9754
LOYAU MARCEL;;;;27740
LOYSEAU AMEDEE CHARLES;;FRANCE;;28409
LUCAS DE MONTIGNY JEAN ROBERT NICOLAS;Rouen, 1747, paris, 1810;FRANCE;1747-1810;21552
LUCAS FRANÇOIS;toulouse, 1736, toulouse, 1813;FRANCE;1736-1813;9745
LUCAS PIERRE;toulouse, 1692, toulouse, 1752;FRANCE;1692-1752;9564
LUCE;;;;18364
LULIER;Gray ou dole, 1510, ?, 1580;FRANCE;1510-1580;17580
LUPERTZ MARKUS;Liberec, 1941;ALLEMAGNE;1941;2235
LUPPE GASTON DE;paris, 1872, paris, 1939;;1872-1939;14044
LUQUET BAUDOUIN;Amiens, 1939;FRANCE;1939;11085
LUSTER CRISTIANO;19e siècle;;19;12615
LUTZ LOUIS;?, 1940;FRANCE;1940;8628
LWOFF MARIA JAKOVLEVNA;;RUSSIE;;28410
LYSIPPE;Ecole de lysippe de sicyone;;;28411
MAC MONNIES FREDERIK;Brooklyn, 28 septembre 1863, new york, 22 mars 1937;ETATS-UNIS;28-1863-22-1937;12411
MACCAFERRI SERGE;Troyes, 1945;FRANCE;1945;28412
MACE EMILE LOUIS;;FRANCE;;28413
MACHET CHARLES;Izieu, 1902, limonest, ?;FRANCE;1902;275
MADE;annecy, 1944, ?, ?, femme;FRANCE;1944;5133
MADERNO STEFANO;;;;22611
MADRASSI LUCA;Tricesimo (italie), 1848, paris, 1916 (après);FRANCE,ITALIE;1848-1916;19216
MAESTRACCI DAMASO;occhiatana, 1888, occhiatana, 1976, nationalité : française;FRANCE;1888-1976;6357
MAESTRI RENATO;Arona, 1947;ITALIE;1947;2236
MAGEN ETIENNE;1934;;1934;16486
MAGGESI DOMINIQUE FORTUNE;carrare, 1801, bordeaux, 1892, nationalité : française, italienne;FRANCE;1801-1892;12025
MAGHELLEN;;;;5518
MAGLIONE MILVIA;;;;8754
MAGNELLI ALBERTO;;ITALIE,FLORENCE;;28439
MAGNI PIETRO;;ITALIE;;28440
MAGNIER LAURENT;Paris, 1619, paris, 1700;FRANCE;1619-1700;21556
MAGNIER PHILIPPE;?,1638, ?,1702;FRANCE;1638-1702;21558
MAHLKNECHT DOMINIQUE;gröden, 1793, paris, 1876;;1793-1876;9506
MAHOUX FRANÇOIS;rodez, 1836, rodez, 04-04-1901, nationalité : française;FRANCE;1836-04-04-1901;8887
MAHOUX PAUL;19e siècle, fils de françois mahoux (1836-1901), nationalité : française;FRANCE;19-1836-1901;9088
MAIER CHRISTIANE,MAURER DORA,MAURY JEAN PIERRE,MECARELLI ADALBERTO,MOHR MANFRED,MORELLET FRANÇOIS,MOUTASHAR MEDHI,ORLAC DIMITRY,PAN MARTA,PIERSOL BERVERLY,POPET YVES,REINHARD RUEDI,RIDELL TORSTEN,RIEL GERT,SAYLER DIET,SPUREY KURT,STAECHELEIN PETER,STELLER ERWIN,VACOSSIN MARIE THERESE,WIEDERKEHR GIDO,WILLIS MARYLIN,WU G Y,YOSHIKAWA SHIZUKO;;;;14879
MAILLARD AUGUSTE;paris, 1864, ?, 1944;FRANCE;1864-1944;12420
MAILLARD MARCEAU;;;;16388
MAILLET JACQUES LEONARD;Paris, 1823, paris, 1895;FRANCE;1823-1895;8515
MAILLOL ARISTIDE;Banyuls-sur-mer, 1861, perpignan, 1944;FRANCE;1861-1944;1829
MAINDRON ETIENNE HIPPOLYTE;Champtoceaux, 1801, paris, 1884;FRANCE;1801-1884;21474
MAIRE ANNA;Besançon, 1828, ?, 1906;;1828-1906;17799
MAIRE JEAN BAPTISTE;Germéfontaine, 1789, germéfontaine, 1829;;1789-1829;17607
MAIRE VICTOR ANTOINE;Dole, 1827, arbois, 1881, élève de j.-f.-d. besson et de julien guillon, professeur de dessin au collège d'arbois;FRANCE;1827-1881;18014
MAISON ROUILLARD;;;;24026
MAISONNEUVE PASCAL DESIR;?, 1863, ?, 1934;FRANCE;1863-1934;11429
MAITRE DE L'AEON LEONTOCEPHALE;;;;1133
MAITRE DE L'ANNONCIATION DE MONTEFOSCOLI;;ITALIE,TOSCANE;;28503
MAITRE DE LA MADONNE DE PIETREBAIS;;BELGIQUE,LOUVAIN;;28504
MAITRE DE RABENDEN;Maître de rabenden (atelier) actif à munich vers 1510-1525;ALLEMAGNE,BAVIERE;1510-1525;28827
MAITRE DE RIEUX;;FRANCE;;9168
MAITRE DE RIMINI;;ITALIE;;10573
MAITRE DE SIGOLSHEIM;;;;4465
MAITRE DE SOISSONS;;FRANCE;;28505
MAITRE DE WODECQ;;;;10527
MAITRE DES MADONES DE MARBRE;Actif à florence à la fin du xve siècle;ITALIE,FLORENCE;;10556
MAITRE DU CHOEUR ET DU PORTAIL SUD DE ROSHEIM;;;;4426
